id,timestamp,location,current_speed_kmh,free_flow_speed_kmh,speed_ratio,traffic_level,confidence
808,2026-01-13 15:10:07,TĂNG BẠT HỔ - PHAN CHU TRINH,26.0,34.0,0.76,DONG,0.886974
809,2026-01-13 15:10:07,PHỐ ẨM THỰC PHAN BỘI CHÂU,31.0,39.0,0.79,DONG,0.914867
810,2026-01-13 15:10:07,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,26.0,34.0,0.76,DONG,0.886974
811,2026-01-13 15:10:07,NGUYỄN HUỆ,31.0,39.0,0.79,DONG,0.914867
812,2026-01-13 15:10:07,CHU VĂN AN - NGUYỄN TẤT THÀNH,39.0,39.0,1.0,THOANG,1.0
813,2026-01-13 15:10:07,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,39.0,39.0,1.0,THOANG,1.0
814,2026-01-13 15:10:07,ĐẠI HỌC QUY NHƠN,39.0,39.0,1.0,THOANG,1.0
815,2026-01-13 15:10:07,VÕ THỊ YẾN - TRẦN VĂN ƠN,39.0,39.0,1.0,THOANG,1.0
816,2026-01-13 15:10:07,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,39.0,39.0,1.0,THOANG,1.0
817,2026-01-13 15:10:07,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,39.0,39.0,1.0,THOANG,1.0
818,2026-01-13 15:10:07,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,24.0,37.0,0.65,DONG,0.980945
819,2026-01-13 15:10:07,TRƯỜNG TIỂU HỌC NGÔ MÂY,24.0,37.0,0.65,DONG,0.980945
820,2026-01-13 15:10:07,THPT NGUYỄN THÁI HỌC,23.0,37.0,0.62,DONG,0.995901
821,2026-01-13 15:10:07,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,39.0,39.0,1.0,THOANG,1.0
822,2026-01-13 15:10:07,NGUYỄN THIỆP,18.0,22.0,0.82,THOANG,0.7
823,2026-01-13 15:10:07,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,26.0,34.0,0.76,DONG,0.886974
824,2026-01-13 15:10:07,NGỌC HÂN CÔNG CHÚA,31.0,39.0,0.79,DONG,0.914867
825,2026-01-13 15:10:07,DIÊN HỒNG - TRƯỜNG CHINH,24.0,37.0,0.65,DONG,0.980945
826,2026-01-13 15:30:28,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
827,2026-01-13 15:30:28,HOÀNG VĂN THỤ - TâY SƠN,49.0,49.0,1.0,THOANG,1.0
828,2026-01-13 15:30:28,VÒNG XOAY QUẢNG TRƯỜNG NTT,39.0,39.0,1.0,THOANG,1.0
829,2026-01-13 15:30:28,VÒNG XOAY NGUYỄN THÁI HỌC,39.0,39.0,1.0,THOANG,1.0
830,2026-01-13 15:30:28,NGÃ 3 THÁP ĐÔI,30.0,39.0,0.77,DONG,0.92728
831,2026-01-13 15:30:28,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,49.0,49.0,1.0,THOANG,1.0
832,2026-01-13 15:30:28,NGUYỄN THÁI HỌC - LÊ DUẨN,21.0,37.0,0.57,DONG,0.988574
833,2026-01-13 15:30:28,TĂNG BẠT HỔ - PHAN CHU TRINH,34.0,34.0,1.0,THOANG,1.0
834,2026-01-13 15:30:28,PHỐ ẨM THỰC PHAN BỘI CHÂU,30.0,39.0,0.77,DONG,0.92728
835,2026-01-13 15:30:28,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,34.0,34.0,1.0,THOANG,1.0
836,2026-01-13 15:30:28,NGUYỄN HUỆ,30.0,39.0,0.77,DONG,0.92728
837,2026-01-13 15:30:28,CHU VĂN AN - NGUYỄN TẤT THÀNH,39.0,39.0,1.0,THOANG,1.0
838,2026-01-13 15:30:28,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,39.0,39.0,1.0,THOANG,1.0
839,2026-01-13 15:30:28,ĐẠI HỌC QUY NHƠN,39.0,39.0,1.0,THOANG,1.0
840,2026-01-13 15:30:28,VÕ THỊ YẾN - TRẦN VĂN ƠN,39.0,39.0,1.0,THOANG,1.0
841,2026-01-13 15:30:28,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,39.0,39.0,1.0,THOANG,1.0
842,2026-01-13 15:30:28,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,39.0,39.0,1.0,THOANG,1.0
843,2026-01-13 15:30:28,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,21.0,37.0,0.57,DONG,0.988574
844,2026-01-13 15:30:28,TRƯỜNG TIỂU HỌC NGÔ MÂY,21.0,37.0,0.57,DONG,0.988574
845,2026-01-13 15:30:28,THPT NGUYỄN THÁI HỌC,22.0,37.0,0.59,DONG,0.986583
846,2026-01-13 15:30:28,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,39.0,39.0,1.0,THOANG,1.0
847,2026-01-13 15:30:28,NGUYỄN THIỆP,15.0,23.0,0.65,DONG,0.58
848,2026-01-13 15:30:28,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,34.0,34.0,1.0,THOANG,1.0
849,2026-01-13 15:30:28,NGỌC HÂN CÔNG CHÚA,30.0,39.0,0.77,DONG,0.92728
850,2026-01-13 15:30:28,DIÊN HỒNG - TRƯỜNG CHINH,21.0,37.0,0.57,DONG,0.988574
851,2026-01-13 15:50:50,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
852,2026-01-13 15:50:50,HOÀNG VĂN THỤ - TâY SƠN,49.0,49.0,1.0,THOANG,1.0
853,2026-01-13 15:50:50,VÒNG XOAY QUẢNG TRƯỜNG NTT,31.0,39.0,0.79,DONG,0.947577
854,2026-01-13 15:50:50,VÒNG XOAY NGUYỄN THÁI HỌC,39.0,39.0,1.0,THOANG,1.0
855,2026-01-13 15:50:50,NGÃ 3 THÁP ĐÔI,29.0,39.0,0.74,DONG,0.933621
856,2026-01-13 15:50:50,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,49.0,49.0,1.0,THOANG,1.0
857,2026-01-13 15:50:50,NGUYỄN THÁI HỌC - LÊ DUẨN,22.0,37.0,0.59,DONG,0.989207
858,2026-01-13 15:50:50,TĂNG BẠT HỔ - PHAN CHU TRINH,24.0,34.0,0.71,DONG,0.919267
859,2026-01-13 15:50:50,PHỐ ẨM THỰC PHAN BỘI CHÂU,29.0,39.0,0.74,DONG,0.933621
860,2026-01-13 15:50:50,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,24.0,34.0,0.71,DONG,0.919267
861,2026-01-13 15:50:50,NGUYỄN HUỆ,29.0,39.0,0.74,DONG,0.933621
862,2026-01-13 15:50:50,CHU VĂN AN - NGUYỄN TẤT THÀNH,31.0,39.0,0.79,DONG,0.947577
863,2026-01-13 15:50:50,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,39.0,39.0,1.0,THOANG,1.0
864,2026-01-13 15:50:50,ĐẠI HỌC QUY NHƠN,31.0,39.0,0.79,DONG,0.947577
865,2026-01-13 15:50:50,VÕ THỊ YẾN - TRẦN VĂN ƠN,31.0,39.0,0.79,DONG,0.947577
866,2026-01-13 15:50:50,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,31.0,39.0,0.79,DONG,0.947577
867,2026-01-13 15:50:50,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,31.0,39.0,0.79,DONG,0.947577
868,2026-01-13 15:50:50,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,22.0,37.0,0.59,DONG,0.989207
869,2026-01-13 15:50:50,TRƯỜNG TIỂU HỌC NGÔ MÂY,22.0,37.0,0.59,DONG,0.989207
870,2026-01-13 15:50:50,THPT NGUYỄN THÁI HỌC,21.0,37.0,0.57,DONG,0.991807
871,2026-01-13 15:50:50,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,39.0,39.0,1.0,THOANG,1.0
872,2026-01-13 15:50:50,NGUYỄN THIỆP,8.0,21.0,0.38,KET_XE,0.87
873,2026-01-13 15:50:50,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,24.0,34.0,0.71,DONG,0.919267
874,2026-01-13 15:50:50,NGỌC HÂN CÔNG CHÚA,29.0,39.0,0.74,DONG,0.933621
875,2026-01-13 15:50:50,DIÊN HỒNG - TRƯỜNG CHINH,22.0,37.0,0.59,DONG,0.989207
876,2026-01-13 16:11:12,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
877,2026-01-13 16:11:12,HOÀNG VĂN THỤ - TâY SƠN,49.0,49.0,1.0,THOANG,1.0
878,2026-01-13 16:11:12,VÒNG XOAY QUẢNG TRƯỜNG NTT,39.0,39.0,1.0,THOANG,1.0
879,2026-01-13 16:11:12,VÒNG XOAY NGUYỄN THÁI HỌC,30.0,38.0,0.79,DONG,0.902736
880,2026-01-13 16:11:12,NGÃ 3 THÁP ĐÔI,28.0,39.0,0.72,DONG,0.923273
881,2026-01-13 16:11:12,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,49.0,49.0,1.0,THOANG,1.0
882,2026-01-13 16:11:12,NGUYỄN THÁI HỌC - LÊ DUẨN,24.0,37.0,0.65,DONG,0.99
883,2026-01-13 16:11:12,TĂNG BẠT HỔ - PHAN CHU TRINH,25.0,33.0,0.76,DONG,0.901194
884,2026-01-13 16:11:12,PHỐ ẨM THỰC PHAN BỘI CHÂU,28.0,39.0,0.72,DONG,0.923273
885,2026-01-13 16:11:12,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,25.0,33.0,0.76,DONG,0.901194
886,2026-01-13 16:11:12,NGUYỄN HUỆ,28.0,39.0,0.72,DONG,0.923273
887,2026-01-13 16:11:12,CHU VĂN AN - NGUYỄN TẤT THÀNH,39.0,39.0,1.0,THOANG,1.0
888,2026-01-13 16:11:12,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,30.0,38.0,0.79,DONG,0.902736
889,2026-01-13 16:11:12,ĐẠI HỌC QUY NHƠN,39.0,39.0,1.0,THOANG,1.0
890,2026-01-13 16:11:12,VÕ THỊ YẾN - TRẦN VĂN ƠN,39.0,39.0,1.0,THOANG,1.0
891,2026-01-13 16:11:12,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,39.0,39.0,1.0,THOANG,1.0
892,2026-01-13 16:11:12,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,39.0,39.0,1.0,THOANG,1.0
893,2026-01-13 16:11:12,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,24.0,37.0,0.65,DONG,0.99
894,2026-01-13 16:11:12,TRƯỜNG TIỂU HỌC NGÔ MÂY,24.0,37.0,0.65,DONG,0.99
895,2026-01-13 16:11:12,THPT NGUYỄN THÁI HỌC,22.0,37.0,0.59,DONG,0.990841
896,2026-01-13 16:11:12,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,31.0,39.0,0.79,DONG,0.9
897,2026-01-13 16:11:12,NGUYỄN THIỆP,10.0,23.0,0.43,KET_XE,0.82
898,2026-01-13 16:11:12,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,26.0,33.0,0.79,DONG,0.917341
899,2026-01-13 16:11:12,NGỌC HÂN CÔNG CHÚA,28.0,39.0,0.72,DONG,0.922259
900,2026-01-13 16:11:12,DIÊN HỒNG - TRƯỜNG CHINH,24.0,37.0,0.65,DONG,0.99
901,2026-01-13 16:31:33,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
902,2026-01-13 16:31:33,HOÀNG VĂN THỤ - TâY SƠN,49.0,49.0,1.0,THOANG,1.0
903,2026-01-13 16:31:33,VÒNG XOAY QUẢNG TRƯỜNG NTT,30.0,39.0,0.77,DONG,0.944105
904,2026-01-13 16:31:33,VÒNG XOAY NGUYỄN THÁI HỌC,31.0,38.0,0.82,THOANG,0.89677
905,2026-01-13 16:31:33,NGÃ 3 THÁP ĐÔI,28.0,40.0,0.7,DONG,0.946052
906,2026-01-13 16:31:33,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,49.0,49.0,1.0,THOANG,1.0
907,2026-01-13 16:31:33,NGUYỄN THÁI HỌC - LÊ DUẨN,18.0,37.0,0.49,KET_XE,0.985455
908,2026-01-13 16:31:33,TĂNG BẠT HỔ - PHAN CHU TRINH,25.0,33.0,0.76,DONG,0.935414
909,2026-01-13 16:31:33,PHỐ ẨM THỰC PHAN BỘI CHÂU,28.0,40.0,0.7,DONG,0.946052
910,2026-01-13 16:31:33,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,25.0,33.0,0.76,DONG,0.935414
911,2026-01-13 16:31:33,NGUYỄN HUỆ,28.0,40.0,0.7,DONG,0.946052
912,2026-01-13 16:31:33,CHU VĂN AN - NGUYỄN TẤT THÀNH,30.0,39.0,0.77,DONG,0.944105
913,2026-01-13 16:31:33,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,31.0,38.0,0.82,THOANG,0.89677
914,2026-01-13 16:31:33,ĐẠI HỌC QUY NHƠN,30.0,39.0,0.77,DONG,0.944105
915,2026-01-13 16:31:33,VÕ THỊ YẾN - TRẦN VĂN ƠN,30.0,39.0,0.77,DONG,0.944105
916,2026-01-13 16:31:33,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,30.0,39.0,0.77,DONG,0.944105
917,2026-01-13 16:31:33,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,30.0,39.0,0.77,DONG,0.944105
918,2026-01-13 16:31:33,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,18.0,37.0,0.49,KET_XE,0.985455
919,2026-01-13 16:31:33,TRƯỜNG TIỂU HỌC NGÔ MÂY,18.0,37.0,0.49,KET_XE,0.985455
920,2026-01-13 16:31:33,THPT NGUYỄN THÁI HỌC,22.0,38.0,0.58,DONG,0.99
921,2026-01-13 16:31:33,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,39.0,39.0,1.0,THOANG,1.0
922,2026-01-13 16:31:33,NGUYỄN THIỆP,14.0,22.0,0.64,DONG,0.64
923,2026-01-13 16:31:33,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,23.0,33.0,0.7,DONG,0.9321
924,2026-01-13 16:31:33,NGỌC HÂN CÔNG CHÚA,28.0,40.0,0.7,DONG,0.946708
925,2026-01-13 16:31:33,DIÊN HỒNG - TRƯỜNG CHINH,18.0,37.0,0.49,KET_XE,0.985455
926,2026-01-13 16:51:55,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
927,2026-01-13 16:51:55,HOÀNG VĂN THỤ - TâY SƠN,41.0,49.0,0.84,THOANG,0.993012
928,2026-01-13 16:51:55,VÒNG XOAY QUẢNG TRƯỜNG NTT,29.0,39.0,0.74,DONG,0.923205
929,2026-01-13 16:51:55,VÒNG XOAY NGUYỄN THÁI HỌC,29.0,38.0,0.76,DONG,0.91
930,2026-01-13 16:51:55,NGÃ 3 THÁP ĐÔI,29.0,39.0,0.74,DONG,0.932239
931,2026-01-13 16:51:55,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,41.0,49.0,0.84,THOANG,0.993012
932,2026-01-13 16:51:55,NGUYỄN THÁI HỌC - LÊ DUẨN,20.0,37.0,0.54,DONG,1.0
933,2026-01-13 16:51:55,TĂNG BẠT HỔ - PHAN CHU TRINH,24.0,34.0,0.71,DONG,0.935414
934,2026-01-13 16:51:55,PHỐ ẨM THỰC PHAN BỘI CHÂU,29.0,39.0,0.74,DONG,0.932239
935,2026-01-13 16:51:55,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,24.0,34.0,0.71,DONG,0.935414
936,2026-01-13 16:51:55,NGUYỄN HUỆ,29.0,39.0,0.74,DONG,0.932239
937,2026-01-13 16:51:55,CHU VĂN AN - NGUYỄN TẤT THÀNH,29.0,39.0,0.74,DONG,0.923205
938,2026-01-13 16:51:55,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,29.0,38.0,0.76,DONG,0.91
939,2026-01-13 16:51:55,ĐẠI HỌC QUY NHƠN,29.0,39.0,0.74,DONG,0.923205
940,2026-01-13 16:51:55,VÕ THỊ YẾN - TRẦN VĂN ƠN,29.0,39.0,0.74,DONG,0.923205
941,2026-01-13 16:51:55,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,29.0,39.0,0.74,DONG,0.923205
942,2026-01-13 16:51:55,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,29.0,39.0,0.74,DONG,0.923205
943,2026-01-13 16:51:55,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,20.0,37.0,0.54,DONG,1.0
944,2026-01-13 16:51:55,TRƯỜNG TIỂU HỌC NGÔ MÂY,20.0,37.0,0.54,DONG,1.0
945,2026-01-13 16:51:55,THPT NGUYỄN THÁI HỌC,23.0,38.0,0.61,DONG,1.0
946,2026-01-13 16:51:55,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,29.0,38.0,0.76,DONG,0.91
947,2026-01-13 16:51:55,NGUYỄN THIỆP,9.0,23.0,0.39,KET_XE,0.84
948,2026-01-13 16:51:55,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,24.0,34.0,0.71,DONG,0.935414
949,2026-01-13 16:51:55,NGỌC HÂN CÔNG CHÚA,29.0,39.0,0.74,DONG,0.932239
950,2026-01-13 16:51:55,DIÊN HỒNG - TRƯỜNG CHINH,20.0,37.0,0.54,DONG,1.0
951,2026-01-13 17:12:17,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
952,2026-01-13 17:12:17,HOÀNG VĂN THỤ - TâY SƠN,49.0,49.0,1.0,THOANG,1.0
953,2026-01-13 17:12:17,VÒNG XOAY QUẢNG TRƯỜNG NTT,29.0,39.0,0.74,DONG,0.907149
954,2026-01-13 17:12:17,VÒNG XOAY NGUYỄN THÁI HỌC,29.0,38.0,0.76,DONG,0.909611
955,2026-01-13 17:12:17,NGÃ 3 THÁP ĐÔI,27.0,39.0,0.69,DONG,0.944526
956,2026-01-13 17:12:17,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,49.0,49.0,1.0,THOANG,1.0
957,2026-01-13 17:12:17,NGUYỄN THÁI HỌC - LÊ DUẨN,19.0,37.0,0.51,DONG,0.98
958,2026-01-13 17:12:17,TĂNG BẠT HỔ - PHAN CHU TRINH,22.0,33.0,0.67,DONG,0.950755
959,2026-01-13 17:12:17,PHỐ ẨM THỰC PHAN BỘI CHÂU,27.0,39.0,0.69,DONG,0.944526
960,2026-01-13 17:12:17,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,22.0,33.0,0.67,DONG,0.950755
961,2026-01-13 17:12:17,NGUYỄN HUỆ,27.0,39.0,0.69,DONG,0.944526
962,2026-01-13 17:12:17,CHU VĂN AN - NGUYỄN TẤT THÀNH,29.0,39.0,0.74,DONG,0.907149
963,2026-01-13 17:12:17,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,29.0,38.0,0.76,DONG,0.909611
964,2026-01-13 17:12:17,ĐẠI HỌC QUY NHƠN,29.0,39.0,0.74,DONG,0.907149
965,2026-01-13 17:12:17,VÕ THỊ YẾN - TRẦN VĂN ƠN,29.0,39.0,0.74,DONG,0.907149
966,2026-01-13 17:12:17,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,29.0,39.0,0.74,DONG,0.907149
967,2026-01-13 17:12:17,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,29.0,39.0,0.74,DONG,0.907149
968,2026-01-13 17:12:17,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,19.0,37.0,0.51,DONG,0.98
969,2026-01-13 17:12:17,TRƯỜNG TIỂU HỌC NGÔ MÂY,19.0,37.0,0.51,DONG,0.98
970,2026-01-13 17:12:17,THPT NGUYỄN THÁI HỌC,19.0,36.0,0.53,DONG,0.999167
971,2026-01-13 17:12:17,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,29.0,38.0,0.76,DONG,0.909611
972,2026-01-13 17:12:17,NGUYỄN THIỆP,23.0,23.0,1.0,THOANG,1.0
973,2026-01-13 17:12:17,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,22.0,33.0,0.67,DONG,0.950755
974,2026-01-13 17:12:17,NGỌC HÂN CÔNG CHÚA,27.0,39.0,0.69,DONG,0.944526
975,2026-01-13 17:12:17,DIÊN HỒNG - TRƯỜNG CHINH,19.0,37.0,0.51,DONG,0.98
976,2026-01-13 17:32:44,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
977,2026-01-13 17:32:44,HOÀNG VĂN THỤ - TâY SƠN,40.0,48.0,0.83,THOANG,0.993012
978,2026-01-13 17:32:44,VÒNG XOAY QUẢNG TRƯỜNG NTT,28.0,39.0,0.72,DONG,0.956016
979,2026-01-13 17:32:44,VÒNG XOAY NGUYỄN THÁI HỌC,28.0,39.0,0.72,DONG,0.98
980,2026-01-13 17:32:44,NGÃ 3 THÁP ĐÔI,26.0,40.0,0.65,DONG,0.959314
981,2026-01-13 17:32:44,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,40.0,48.0,0.83,THOANG,0.993012
982,2026-01-13 17:32:44,NGUYỄN THÁI HỌC - LÊ DUẨN,19.0,38.0,0.5,KET_XE,0.99
983,2026-01-13 17:32:44,TĂNG BẠT HỔ - PHAN CHU TRINH,24.0,33.0,0.73,DONG,0.94
984,2026-01-13 17:32:44,PHỐ ẨM THỰC PHAN BỘI CHÂU,26.0,40.0,0.65,DONG,0.959314
985,2026-01-13 17:32:44,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,24.0,33.0,0.73,DONG,0.94
986,2026-01-13 17:32:44,NGUYỄN HUỆ,26.0,40.0,0.65,DONG,0.959314
987,2026-01-13 17:32:44,CHU VĂN AN - NGUYỄN TẤT THÀNH,28.0,39.0,0.72,DONG,0.956016
988,2026-01-13 17:32:44,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,28.0,39.0,0.72,DONG,0.98
989,2026-01-13 17:32:44,ĐẠI HỌC QUY NHƠN,28.0,39.0,0.72,DONG,0.956016
990,2026-01-13 17:32:44,VÕ THỊ YẾN - TRẦN VĂN ƠN,28.0,39.0,0.72,DONG,0.956016
991,2026-01-13 17:32:44,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,28.0,39.0,0.72,DONG,0.956016
992,2026-01-13 17:32:44,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,28.0,39.0,0.72,DONG,0.956016
993,2026-01-13 17:32:44,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,19.0,38.0,0.5,KET_XE,0.99
994,2026-01-13 17:32:44,TRƯỜNG TIỂU HỌC NGÔ MÂY,19.0,38.0,0.5,KET_XE,0.99
995,2026-01-13 17:32:44,THPT NGUYỄN THÁI HỌC,16.0,37.0,0.43,KET_XE,0.99
996,2026-01-13 17:32:44,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,28.0,39.0,0.72,DONG,0.98
997,2026-01-13 17:32:44,NGUYỄN THIỆP,12.0,23.0,0.52,DONG,0.92
998,2026-01-13 17:32:44,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,24.0,33.0,0.73,DONG,0.94
999,2026-01-13 17:32:44,NGỌC HÂN CÔNG CHÚA,26.0,40.0,0.65,DONG,0.959314
1000,2026-01-13 17:32:44,DIÊN HỒNG - TRƯỜNG CHINH,19.0,38.0,0.5,KET_XE,0.99
1001,2026-01-13 17:53:11,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
1002,2026-01-13 17:53:11,HOÀNG VĂN THỤ - TâY SƠN,39.0,49.0,0.8,DONG,0.997671
1003,2026-01-13 17:53:11,VÒNG XOAY QUẢNG TRƯỜNG NTT,28.0,38.0,0.74,DONG,0.965205
1004,2026-01-13 17:53:11,VÒNG XOAY NGUYỄN THÁI HỌC,28.0,39.0,0.72,DONG,0.91
1005,2026-01-13 17:53:11,NGÃ 3 THÁP ĐÔI,27.0,39.0,0.69,DONG,0.952687
1006,2026-01-13 17:53:11,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,39.0,49.0,0.8,DONG,0.997671
1007,2026-01-13 17:53:11,NGUYỄN THÁI HỌC - LÊ DUẨN,20.0,37.0,0.54,DONG,1.0
1008,2026-01-13 17:53:11,TĂNG BẠT HỔ - PHAN CHU TRINH,24.0,34.0,0.71,DONG,0.967707
1009,2026-01-13 17:53:11,PHỐ ẨM THỰC PHAN BỘI CHÂU,27.0,39.0,0.69,DONG,0.952687
1010,2026-01-13 17:53:11,HAI BÀ TRƯNG - LÊ THÁNH TÔNG,24.0,34.0,0.71,DONG,0.967707
1011,2026-01-13 17:53:11,NGUYỄN HUỆ,27.0,39.0,0.69,DONG,0.952687
1012,2026-01-13 17:53:11,CHU VĂN AN - NGUYỄN TẤT THÀNH,28.0,38.0,0.74,DONG,0.965205
1013,2026-01-13 17:53:11,HÀ HUY TẬP - ĐÔ ĐỐC BẢO,28.0,39.0,0.72,DONG,0.91
1014,2026-01-13 17:53:11,ĐẠI HỌC QUY NHƠN,28.0,38.0,0.74,DONG,0.965205
1015,2026-01-13 17:53:11,VÕ THỊ YẾN - TRẦN VĂN ƠN,28.0,38.0,0.74,DONG,0.965205
1016,2026-01-13 17:53:11,NGUYỄN TRUNG TÍN - AN DƯƠNG VƯƠNG,28.0,38.0,0.74,DONG,0.965205
1017,2026-01-13 17:53:11,CHƯƠNG DƯƠNG - AN DƯƠNG VƯƠNG,28.0,38.0,0.74,DONG,0.965205
1018,2026-01-13 17:53:11,NGUYỄN THỊ ĐỊNH -TRẦN VĂN ƠN,20.0,37.0,0.54,DONG,1.0
1019,2026-01-13 17:53:11,TRƯỜNG TIỂU HỌC NGÔ MÂY,20.0,37.0,0.54,DONG,1.0
1020,2026-01-13 17:53:11,THPT NGUYỄN THÁI HỌC,21.0,37.0,0.57,DONG,0.99
1021,2026-01-13 17:53:11,NGUYỄN TẤT THÀNH - LÊ HỒNG PHONG,28.0,39.0,0.72,DONG,0.91
1022,2026-01-13 17:53:11,NGUYỄN THIỆP,23.0,23.0,1.0,THOANG,1.0
1023,2026-01-13 17:53:11,BỆNH VIỆN ĐA KHOA TỈNH BÌNH ĐỊNH,24.0,34.0,0.71,DONG,0.967707
1024,2026-01-13 17:53:11,NGỌC HÂN CÔNG CHÚA,27.0,39.0,0.69,DONG,0.952687
1025,2026-01-13 17:53:11,DIÊN HỒNG - TRƯỜNG CHINH,20.0,37.0,0.54,DONG,1.0
1026,2026-01-13 18:13:37,NGÃ 5 ĐỐNG ĐA,52.0,52.0,1.0,THOANG,1.0
1027,2026-01-13 18:13:37,HOÀNG VĂN THỤ - TâY SƠN,42.0,49.0,0.86,THOANG,0.99787
1028,2026-01-13 18:13:37,VÒNG XOAY QUẢNG TRƯỜNG NTT,30.0,39.0,0.77,DONG,0.910712
1029,2026-01-13 18:13:37,VÒNG XOAY NGUYỄN THÁI HỌC,29.0,39.0,0.74,DONG,0.975497
1030,2026-01-13 18:13:37,NGÃ 3 THÁP ĐÔI,26.0,39.0,0.67,DONG,0.950042
1031,2026-01-13 18:13:37,NGUYỄN THỊ ĐỊNH - TRẦN QUANG KHẢI,42.0,49.0,0.86,THOANG,0.99787
1032,2026-01-13 18:13:37,NGUYỄN THÁI HỌC - LÊ DUẨN,20.0,38.0,0.53,DONG,1.0
1033,2026-01-13 18:13:37,TĂNG BẠT HỔ - PHAN CHU TRINH,22.0,34.0,0.65,DONG,0.943487
